Week_Num,datetime,Article_Num,Polution,Enviroment_Polution,Biodiversity_Loss,Acid_Rain,Water_Pollution,Climate_Crisis,Accelerated_Global_Warming,Ozone_Layer_Depletion,Hazardous_Substance_Leakage,Carbon_Dioxide,Weekly_News_Count,News_Ratio,tempmax,tempmin,temp,dew,humidity,precip,windspeed,sealevelpressure,moonphase,abnormal_weather_count
992,2018-12-30,24,2.777833588789042,-0.4098442999852685,-0.4098442999852685,-0.18215302221567492,-0.4098442999852685,-0.4098442999852685,-0.4098442999852685,-0.4098442999852685,-0.4098442999852685,0.27322953332351235,101135,0.0002373065704256,30.214285714285715,15.071428571428571,22.285714285714285,-0.2000000000000002,39.371428571428574,0.0,9.742857142857144,1030.571428571429,0.6571428571428571,1.0
993,2019-01-06,46,2.822044672447099,-0.3593835595391921,-0.3593835595391921,-0.3593835595391921,-0.3593835595391921,-0.3593835595391921,-0.3593835595391921,-0.3593835595391921,-0.3593835595391921,0.05302380386643821,100709,0.0004567615605358,34.18571428571429,14.485714285714286,24.02857142857143,6.671428571428571,50.34285714285714,0.0,7.928571428571429,1032.7142857142858,0.7542857142857143,1.0
994,2019-01-13,37,2.458632236852284,-0.47935597070704916,-0.47935597070704916,-0.3247250124144527,-0.4020404915607509,-0.47935597070704916,-0.47935597070704916,-0.47935597070704916,-0.47935597070704916,1.144269091365214,100709,0.000367395168257,39.285714285714285,20.67142857142857,29.75714285714286,12.342857142857143,50.98571428571428,0.0,7.885714285714286,1027.3285714285714,0.1342857142857142,1.0
995,2019-01-20,33,2.63731723098886,-0.40574111245982464,-0.4979550016552393,0.14754222271266346,-0.4979550016552393,-0.4979550016552393,-0.4979550016552393,-0.4979550016552393,-0.4979550016552393,0.6086116686897369,100709,0.0003276767716887,39.42857142857143,20.314285714285717,30.4,14.87142857142857,55.74285714285714,0.0,9.414285714285716,1024.8428571428572,0.3614285714285715,0.0
996,2019-01-27,26,2.5943005806789357,-0.49735296106280114,-0.49735296106280114,0.17474563496801118,-0.49735296106280114,-0.49735296106280114,-0.49735296106280114,-0.49735296106280114,-0.49735296106280114,0.7124245117926611,100709,0.0002581695776941,40.67142857142857,18.87142857142857,30.25714285714286,11.028571428571428,48.41428571428571,0.0,10.971428571428572,1023.8,0.5985714285714286,0.0
997,2019-02-03,20,2.208193696890079,-0.46840472358274404,-0.46840472358274404,-0.46840472358274404,-0.46840472358274404,-0.46840472358274404,-0.46840472358274404,-0.46840472358274404,-0.46840472358274404,1.5390440917718733,100709,0.0001985919828416,40.72857142857144,23.014285714285712,32.57142857142857,15.6,53.54285714285714,0.0924285714285714,9.542857142857144,1022.4,0.84,0.0
998,2019-02-10,25,2.5183134900182895,-0.4695160744101896,-0.4695160744101896,-0.25609967695101254,-0.4695160744101896,-0.4695160744101896,-0.4695160744101896,-0.4695160744101896,-0.4695160744101896,1.02439870780405,100709,0.000248239978552,37.785714285714285,20.471428571428568,29.228571428571428,7.914285714285714,42.81428571428571,0.0405714285714285,9.771428571428572,1024.4,0.2171428571428571,0.0
999,2019-02-17,26,2.719635442133881,-0.4063823074452925,-0.4063823074452925,-0.4063823074452925,-0.4063823074452925,-0.4063823074452925,-0.4063823074452925,-0.4063823074452925,-0.4063823074452925,0.5314230174284594,100709,0.0002581695776941,36.871428571428574,21.25714285714286,29.27142857142857,9.05714285714286,45.58571428571429,0.0108571428571428,8.542857142857143,1029.1714285714286,0.3085714285714286,1.0
1000,2019-02-24,28,2.756880102143551,-0.41397241150398373,-0.41397241150398373,-0.23781393852356514,-0.41397241150398373,-0.41397241150398373,-0.41397241150398373,-0.41397241150398373,-0.41397241150398373,0.37874071690789995,100709,0.0002780287759783,47.17142857142857,28.514285714285712,37.25714285714286,23.3,60.91428571428571,0.056,6.2,1023.4714285714286,0.5471428571428572,0.0
1001,2019-03-03,53,2.526582936960579,-0.4989470505762488,-0.4989470505762488,0.031847684079335005,-0.4989470505762488,-0.4989470505762488,-0.4989470505762488,-0.4989470505762488,-0.4989470505762488,0.9341987329938275,100709,0.0005262687545303,54.9,31.442857142857147,43.271428571428565,22.642857142857142,47.65714285714286,0.0,7.371428571428572,1020.0285714285714,0.7871428571428571,0.0
1002,2019-03-10,36,2.1892267660425997,-0.5695549310029527,-0.5695549310029527,0.3203746486891609,-0.5695549310029527,-0.5695549310029527,-0.5695549310029527,-0.4805619730337414,-0.5695549310029527,1.388290144319697,100709,0.0003574655691149,56.385714285714286,36.57142857142857,46.142857142857146,26.32857142857143,50.12857142857143,0.0,7.285714285714286,1018.4142857142858,0.4442857142857143,0.0
1003,2019-03-17,53,2.585763167390316,-0.4732870083169774,-0.4732870083169774,-0.1269794412557744,-0.4732870083169774,-0.4732870083169774,-0.4732870083169774,-0.4732870083169774,-0.4732870083169774,0.8542253320843008,100709,0.0005262687545303,48.94285714285714,32.457142857142856,41.25714285714286,25.985714285714288,58.44285714285714,0.0598571428571428,9.742857142857144,1017.4857142857144,0.2557142857142857,0.0
1004,2019-03-24,47,2.735737882750319,-0.40815444218452335,-0.40815444218452335,-0.3529984364839121,-0.40815444218452335,-0.40815444218452335,-0.40815444218452335,-0.40815444218452335,-0.40815444218452335,0.47434164902525683,100709,0.0004666911596778,53.371428571428574,33.98571428571429,43.81428571428571,28.5,58.05714285714286,0.216,7.871428571428572,1016.7285714285716,0.5,0.0
1005,2019-03-31,54,2.675075191999429,-0.4589041124350485,-0.4589041124350485,-0.06715669938073876,-0.4589041124350485,-0.4589041124350485,-0.4589041124350485,-0.4589041124350485,-0.4589041124350485,0.6044102944266493,109798,0.000491812237017,55.08571428571428,40.85714285714285,47.471428571428575,31.085714285714285,56.142857142857146,0.0225714285714285,8.814285714285715,1015.0571428571428,0.7342857142857142,0.0
1006,2019-04-07,52,2.388434287371752,-0.46527940663086076,-0.46527940663086076,-0.46527940663086076,-0.40324215241341266,-0.46527940663086076,-0.46527940663086076,-0.46527940663086076,-0.46527940663086076,1.271763711457686,109798,0.0004735969689793,57.771428571428565,36.81428571428571,47.9,25.27142857142857,45.17142857142857,0.0042857142857142,7.571428571428571,1016.8714285714286,0.5328571428571428,0.0
1007,2019-04-14,31,2.632030814199665,-0.4860544709149207,-0.4860544709149207,-0.02751251722159927,-0.39434608017625644,-0.4860544709149207,-0.4860544709149207,-0.4860544709149207,-0.4860544709149207,0.7061546086877151,109798,0.0002823366545838,58.94285714285714,41.52857142857143,50.271428571428565,30.1,51.44285714285714,0.225,8.985714285714286,1015.7857142857144,0.1999999999999999,0.0
1008,2019-04-21,25,2.2054749151438795,-0.5285848970179546,-0.5285848970179546,0.018227065414412245,-0.5285848970179546,-0.5285848970179546,-0.5285848970179546,-0.5285848970179546,-0.5285848970179546,1.4763922985673905,109798,0.0002276908504708,66.67142857142858,46.15714285714286,56.55714285714286,38.81428571428571,56.9,0.0455714285714285,7.514285714285714,1014.9142857142856,0.4528571428571428,0.0
1009,2019-04-28,43,2.6105944583799676,-0.43087481351902374,-0.43087481351902374,-0.43087481351902374,-0.43087481351902374,-0.43087481351902374,-0.43087481351902374,-0.43087481351902374,-0.43087481351902374,0.8364040497722226,109798,0.0003916282628098,68.02857142857142,50.2,59.02857142857143,46.05714285714286,65.31428571428572,0.1599999999999999,6.4,1013.4857142857144,0.6842857142857143,0.0
1010,2019-05-05,39,1.728669393591622,-0.47293785296374563,-0.47293785296374563,-0.47293785296374563,-0.47293785296374563,-0.47293785296374563,-0.47293785296374563,-0.47293785296374563,-0.47293785296374563,2.054833430118343,109798,0.0003551977267345,74.39999999999999,48.9,61.75714285714286,39.871428571428574,48.48571428571428,0.0,7.7,1012.9714285714286,0.7642857142857142,0.0
1011,2019-05-12,59,2.706157760562341,-0.4218004215237274,-0.4218004215237274,-0.4218004215237274,-0.37440711573454455,-0.4218004215237274,-0.37440711573454455,-0.4218004215237274,-0.4218004215237274,0.5734590000491125,109798,0.0005373504071112,74.68571428571428,50.21428571428572,62.8,38.4,43.35714285714285,0.0,7.257142857142857,1013.8,0.1485714285714285,0.0
1012,2019-05-19,63,2.02886306062906,-0.5393180287748134,-0.5393180287748134,-0.5393180287748134,-0.5393180287748134,-0.5393180287748134,-0.5393180287748134,0.05992422541942372,-0.5393180287748134,1.68643891537521,109798,0.0005737809431865,78.61428571428571,60.42857142857143,69.7,52.22857142857144,56.85714285714285,0.0828571428571428,9.328571428571427,1012.2,0.3999999999999999,0.0
1013,2019-05-26,38,2.6196017304815635,-0.45764126616846584,-0.45764126616846584,-0.45764126616846584,-0.2998339330069259,-0.45764126616846584,-0.3787375995876959,-0.45764126616846584,-0.45764126616846584,0.8048173991238537,109798,0.0003460900927157,80.97142857142856,57.62857142857143,69.68571428571428,49.771428571428565,53.01428571428572,0.1375714285714285,9.328571428571427,1008.8857142857142,0.6357142857142858,0.0
1014,2019-06-02,30,2.1257168671227418,-0.48311746980062314,-0.48311746980062314,-0.48311746980062314,-0.3864939758404985,-0.48311746980062314,-0.48311746980062314,-0.48311746980062314,-0.48311746980062314,1.6425993973221187,109798,0.000273229020565,76.27142857142857,57.2,67.08571428571429,49.385714285714286,56.25714285714286,0.0639999999999999,7.6,1009.0142857142856,0.86,0.0
1015,2019-06-09,34,2.102302644527139,-0.49848413220746596,-0.49848413220746596,-0.39011801651019073,-0.49848413220746596,-0.39011801651019073,-0.49848413220746596,-0.49848413220746596,-0.49848413220746596,1.6688381817380382,109798,0.0003096595566403,80.52857142857144,62.4,71.58571428571429,58.24285714285714,65.0,0.3905714285714285,7.471428571428571,1007.7285714285716,0.0985714285714285,0.0
1016,2019-06-16,47,2.802148117525381,-0.38561671342092396,-0.38561671342092396,-0.33420115163146746,-0.33420115163146746,-0.38561671342092396,-0.38561671342092396,-0.38561671342092396,-0.38561671342092396,0.17995446626309786,109798,0.0004280587988852,79.08571428571429,62.285714285714285,70.85714285714286,55.94285714285714,60.971428571428575,0.1258571428571428,6.714285714285714,1006.657142857143,0.35,0.0
1017,2019-06-23,31,2.8407707339354205,-0.34394981980384015,-0.34394981980384015,-0.34394981980384015,-0.28025540872905497,-0.34394981980384015,-0.34394981980384015,-0.34394981980384015,-0.34394981980384015,-0.15286658657948451,109798,0.0002823366545838,80.38571428571429,65.92857142857143,72.92857142857143,59.4,64.82857142857144,0.1158571428571428,6.357142857142857,1008.0,0.59,0.0
1018,2019-06-30,26,1.8867150633139598,-0.5321504024731681,-0.5321504024731681,-0.20963500703488439,-0.37089270475402625,-0.5321504024731681,-0.5321504024731681,-0.5321504024731681,-0.5321504024731681,1.8867150633139598,109003,0.0002385255451684,84.77142857142857,69.71428571428571,76.78571428571429,63.1,64.45714285714286,0.0225714285714285,6.085714285714286,1004.9,0.8157142857142857,0.0
1019,2019-07-07,45,2.7037368591671083,-0.4573485234412023,-0.4573485234412023,-0.18831998024049507,-0.3900913876410255,-0.3900913876410255,-0.4573485234412023,-0.4573485234412023,-0.4573485234412023,0.5515085135614498,109003,0.00041283267433,88.0,70.51428571428572,78.81428571428572,61.82857142857143,58.85714285714285,0.0011428571428571,7.242857142857143,1005.8,0.3328571428571428,0.0
1020,2019-07-14,30,2.090519138939003,-0.4886927857260007,-0.4886927857260007,-0.4886927857260007,-0.4886927857260007,-0.3529447896910005,-0.4886927857260007,-0.4886927857260007,-0.4886927857260007,1.6832751508340025,109003,0.0002752217828867,83.64285714285714,69.25714285714285,75.74285714285715,62.18571428571429,64.45714285714286,0.1105714285714285,7.914285714285714,1005.1142857142858,0.3,0.0
1021,2019-07-21,28,2.7361154039942397,-0.4160912826350687,-0.4160912826350687,-0.29000301516989635,-0.4160912826350687,-0.4160912826350687,-0.4160912826350687,-0.4160912826350687,-0.4160912826350687,0.4665265896211377,109003,0.0002568736640275,86.42857142857143,73.67142857142858,79.67142857142858,70.24285714285715,74.34285714285714,0.1485714285714285,6.314285714285715,1006.3,0.5385714285714286,0.0
1022,2019-07-28,55,1.972590828127907,-0.474033454821435,-0.474033454821435,-0.474033454821435,-0.474033454821435,-0.474033454821435,-0.474033454821435,-0.474033454821435,-0.474033454821435,1.819676810443573,109003,0.0005045732686256,85.62857142857142,77.18571428571428,80.87142857142858,75.12857142857142,83.48571428571428,0.8742857142857142,5.771428571428571,1005.0571428571428,0.7671428571428571,0.0
1023,2019-08-04,33,2.542473083654474,-0.484280587362757,-0.484280587362757,-0.2421402936813785,-0.484280587362757,-0.36321044052206775,-0.484280587362757,-0.484280587362757,-0.484280587362757,0.968561174725514,109003,0.0003027439611753,89.52857142857144,77.3,82.68571428571428,75.34285714285714,79.62857142857142,1.037,6.942857142857143,1009.7857142857144,0.4285714285714285,1.0
1024,2019-08-11,25,2.7727125770268337,-0.4129571923231455,-0.4129571923231455,-0.4129571923231455,-0.17698165385277662,-0.4129571923231455,-0.4129571923231455,-0.4129571923231455,-0.4129571923231455,0.29496942308796104,109003,0.0002293514857389,93.92857142857144,79.08571428571429,86.22857142857143,73.58571428571429,67.95714285714286,0.1154285714285714,7.114285714285714,1006.1714285714286,0.2442857142857142,1.0
1025,2019-08-18,44,1.993602907989584,-0.5437098839971592,-0.5437098839971592,-0.0604122093330177,-0.5437098839971592,-0.42288546533112387,-0.5437098839971592,-0.5437098839971592,-0.5437098839971592,1.7519540706575132,109003,0.0004036586149005,87.44285714285715,75.15714285714286,80.85714285714286,72.88571428571429,78.17142857142858,0.8012857142857143,8.314285714285715,999.8142857142856,0.4871428571428571,0.0
1026,2019-08-25,46,2.6135904458402353,-0.44804407642975463,-0.44804407642975463,-0.44804407642975463,-0.29869605095316976,-0.44804407642975463,-0.44804407642975463,-0.44804407642975463,-0.44804407642975463,0.8214141401212168,109003,0.0004220067337596,87.1857142857143,71.2,78.62857142857142,66.8,68.95714285714286,0.007,7.957142857142857,1009.4285714285714,0.72,0.0
1027,2019-09-01,48,2.3038463099460684,-0.4017383245101685,-0.4017383245101685,-0.483725737675509,-0.483725737675509,-0.483725737675509,-0.483725737675509,-0.483725737675509,-0.483725737675509,1.4019847651273227,109003,0.0004403548526187,83.18571428571428,68.67142857142856,75.82857142857142,65.7,72.5,0.5037142857142858,8.328571428571427,1010.2142857142856,0.53,0.0
1028,2019-09-08,33,2.6026541938089762,-0.43224292264672043,-0.43224292264672043,-0.43224292264672043,-0.43224292264672043,-0.43224292264672043,-0.43224292264672043,-0.43224292264672043,-0.43224292264672043,0.8552891873647872,109003,0.0003027439611753,82.54285714285713,71.07142857142857,75.91428571428571,69.05714285714285,80.64285714285714,0.517,12.442857142857145,1010.4714285714286,0.1942857142857142,0.0
1029,2019-09-15,57,1.7296833401594114,-0.5596034335809861,-0.5596034335809861,-0.4324208350398529,-0.5596034335809861,0.07630955912467986,-0.5596034335809861,-0.5596034335809861,-0.5596034335809861,1.9840485372416776,109003,0.0005229213874847,80.11428571428571,68.51428571428572,74.10000000000001,66.7,79.21428571428571,0.5508571428571429,7.4,1012.9,0.43,0.0
1030,2019-09-22,68,1.408115157237258,-0.5280431839639718,-0.5280431839639718,-0.3520287893093145,-0.5280431839639718,-0.2640215919819859,-0.4400359866366432,-0.5280431839639718,-0.5280431839639718,2.2881871305105443,109003,0.0006238360412098,77.08571428571429,61.371428571428574,69.0,54.41428571428571,61.971428571428575,0.0308571428571428,10.028571428571428,1015.9285714285714,0.6657142857142857,0.0
1031,2019-09-29,35,2.2781781858856798,-0.47961646018645887,-0.47961646018645887,-0.47961646018645887,-0.47961646018645887,-0.3597123451398442,-0.47961646018645887,-0.47961646018645887,-0.47961646018645887,1.4388493805593767,113158,0.0003093020378585,80.75714285714285,60.68571428571429,70.17142857142856,57.55714285714286,67.0,0.0014285714285714,7.814285714285715,1019.4142857142856,0.7657142857142858,0.0
1032,2019-10-06,46,1.946122261328604,-0.49926696756597694,-0.49926696756597694,-0.3973757496953694,-0.3973757496953694,-0.49926696756597694,-0.49926696756597694,-0.49926696756597694,-0.49926696756597694,1.8442310434579963,113851,0.0004040368551879,78.88571428571429,61.75714285714286,69.9,61.2,75.64285714285714,0.1847142857142857,9.0,1014.9428571428572,0.1442857142857143,0.0
1033,2019-10-13,44,2.4763533117996706,-0.47419531502546886,-0.47419531502546886,-0.47419531502546886,-0.47419531502546886,-0.263441841680816,-0.47419531502546886,-0.47419531502546886,-0.47419531502546886,1.1064557350594273,113851,0.0003864700353971,70.52857142857144,51.98571428571428,60.557142857142864,48.08571428571429,66.94285714285715,0.212,9.4,1018.5142857142856,0.3771428571428571,0.0
1034,2019-10-20,108,2.4938879630633415,-0.46419082524171684,-0.46419082524171684,-0.46419082524171684,-0.41868192080625444,-0.373173016370792,-0.46419082524171684,-0.46419082524171684,-0.46419082524171684,1.083111925564006,113851,0.000948608268702,69.87142857142858,49.371428571428574,59.07142857142857,47.614285714285714,68.42857142857143,0.0,8.214285714285714,1024.2142857142858,0.6114285714285714,0.0
1035,2019-10-27,53,2.630099402591775,-0.4440427562817283,-0.4440427562817283,-0.3757284860845393,-0.3757284860845393,-0.4440427562817283,-0.4440427562817283,-0.4440427562817283,-0.4440427562817283,0.7856141072676731,113851,0.0004655207244556,69.25714285714285,49.67142857142857,59.34285714285714,46.32857142857143,64.27142857142857,0.0,7.785714285714286,1018.7714285714284,0.8571428571428571,0.0
1036,2019-11-03,80,2.5207950085805435,-0.46752794614208937,-0.46752794614208937,-0.3229316741393813,-0.4193291888078533,-0.46752794614208937,-0.46752794614208937,-0.46752794614208937,-0.46752794614208937,1.0266335312192272,113851,0.0007026727916311,66.32857142857144,46.15714285714286,56.114285714285714,44.25714285714286,66.95714285714286,0.0127142857142857,8.185714285714285,1019.342857142857,0.0957142857142857,0.0
1037,2019-11-10,37,2.2085164784555156,-0.48206197245475724,-0.48206197245475724,-0.48206197245475724,-0.3699545370001625,-0.48206197245475724,-0.48206197245475724,-0.48206197245475724,-0.48206197245475724,1.5358718657279475,113851,0.0003249861661294,60.8,42.07142857142857,50.71428571428572,33.957142857142856,56.142857142857146,0.0702857142857142,7.571428571428571,1018.9285714285714,0.3271428571428571,0.0
1038,2019-11-17,60,2.674472695335987,-0.4180653249668673,-0.4180653249668673,-0.4180653249668673,-0.4180653249668673,-0.4180653249668673,-0.4180653249668673,-0.4180653249668673,-0.4180653249668673,0.6700499043989517,113851,0.0005270045937233,52.44285714285714,39.07142857142857,45.55714285714286,35.957142857142856,72.18571428571428,0.4161428571428572,9.228571428571428,1018.6714285714286,0.5585714285714286,0.0
1039,2019-11-24,62,2.450028954659368,-0.4625928795510695,-0.4625928795510695,-0.4625928795510695,-0.4625928795510695,-0.3769275314860566,-0.4625928795510695,-0.4625928795510695,-0.4625928795510695,1.1650487336841748,113851,0.0005445714135141,53.82857142857143,33.6,43.25714285714286,26.414285714285715,53.9,0.2661428571428571,9.357142857142858,1025.7,0.8014285714285715,0.0
1040,2019-12-01,40,2.1550119687742875,-0.47038332313347386,-0.47038332313347386,-0.47038332313347386,-0.47038332313347386,-0.47038332313347386,-0.47038332313347386,-0.47038332313347386,-0.47038332313347386,1.6080546162935037,113851,0.0003513363958155,46.8,31.7,39.15714285714286,26.014285714285712,60.97142857142857,0.0388571428571428,7.442857142857143,1028.571428571429,0.33,0.0
1041,2019-12-08,50,2.072319166165627,-0.40346036863401585,-0.49515590695992856,-0.49515590695992856,-0.49515590695992856,-0.40346036863401585,-0.49515590695992856,-0.49515590695992856,-0.49515590695992856,1.7055370128619762,113851,0.0004391704947694,37.42857142857143,21.785714285714285,30.057142857142857,14.62857142857143,54.94285714285714,0.0158571428571428,6.171428571428572,1029.6142857142856,0.2742857142857143,0.0
1042,2019-12-15,42,2.031512911850224,-0.49036518561901965,-0.49036518561901965,-0.35026084687072834,-0.49036518561901965,-0.49036518561901965,-0.49036518561901965,-0.49036518561901965,-0.49036518561901965,1.7513042343536416,113851,0.0003689032156063,46.7,31.328571428571426,39.05714285714286,27.15714285714285,63.785714285714285,0.0201428571428571,7.6571428571428575,1024.5285714285717,0.4985714285714286,0.0
1043,2019-12-22,36,2.1526856523751383,-0.4967736120865704,-0.4967736120865704,-0.4967736120865704,-0.27598534004809466,-0.4967736120865704,-0.4967736120865704,-0.4967736120865704,-0.4967736120865704,1.6007149722789489,113851,0.000316202756234,43.385714285714286,29.52857142857143,36.91428571428571,25.65714285714285,65.60000000000001,0.0774285714285714,5.714285714285714,1023.8285714285714,0.7471428571428572,0.0
1044,2019-12-29,34,2.3753467666904156,-0.4750693533380831,-0.4750693533380831,-0.3393352523843451,-0.4750693533380831,-0.4750693533380831,-0.4750693533380831,-0.4750693533380831,-0.4750693533380831,1.2894739590605113,114404,0.0002971924058599,42.04285714285714,28.67142857142857,35.27142857142857,23.885714285714283,65.08571428571429,0.0328571428571428,5.9,1024.1714285714286,0.4228571428571429,0.0
1045,2020-01-05,41,2.398369011024675,-0.45683219257612856,-0.45683219257612856,-0.45683219257612856,-0.45683219257612856,-0.45683219257612856,-0.45683219257612856,-0.45683219257612856,-0.45683219257612856,1.2562885295843536,114625,0.0003576881134133,33.833333333333336,20.2,28.76666666666667,17.133333333333333,62.73333333333333,0.0193333333333333,8.433333333333334,1029.9,0.16,0.0
1045,2020-01-05,41,2.398369011024675,-0.45683219257612856,-0.45683219257612856,-0.45683219257612856,-0.45683219257612856,-0.45683219257612856,-0.45683219257612856,-0.45683219257612856,-0.45683219257612856,1.2562885295843536,114625,0.0003576881134133,40.28,24.9,32.52,20.4,62.6,0.0012,4.14,1029.1,0.254,0.0
1046,2020-01-12,70,2.3708519982227454,-0.5292727702454446,-0.5292727702454446,-0.31176341261033036,-0.45676965103373984,-0.31176341261033036,-0.45676965103373984,-0.5292727702454446,-0.5292727702454446,1.2833052100471738,114625,0.0006106870229007,41.114285714285714,29.685714285714287,35.214285714285715,27.2,73.91428571428571,0.5458571428571428,8.0,1019.7428571428572,0.4457142857142857,0.0
1047,2020-01-19,63,1.1780353041726161,-0.48997928580630934,-0.48997928580630934,-0.48997928580630934,-0.48997928580630934,-0.17722655018526082,-0.48997928580630934,-0.48997928580630934,-0.48997928580630934,2.42904624665681,114625,0.0005496183206106,37.771428571428565,23.61428571428572,30.485714285714288,14.9,54.25714285714286,0.0035714285714285,6.371428571428572,1024.0285714285717,0.6928571428571428,0.0
1048,2020-01-26,54,2.261275808717958,-0.4877261548215203,-0.4877261548215203,-0.4877261548215203,-0.3990486721266984,-0.3990486721266984,-0.4877261548215203,-0.4877261548215203,-0.4877261548215203,1.463178464464561,114625,0.0004711014176663,46.385714285714286,28.042857142857144,36.957142857142856,22.357142857142858,57.785714285714285,0.0021428571428571,6.214285714285714,1026.857142857143,0.65,0.0
1049,2020-02-02,61,2.0649296419562355,-0.5073010539062033,-0.5073010539062033,-0.29294849591766664,-0.5073010539062033,-0.4358502012433577,-0.5073010539062033,-0.5073010539062033,-0.5073010539062033,1.707675378642008,114625,0.0005321701199563,47.05714285714286,33.25714285714286,40.48571428571428,26.442857142857143,58.92857142857143,0.001,7.242857142857143,1019.7714285714284,0.1657142857142857,0.0
1050,2020-02-09,64,2.1686155400048657,-0.5014516413825065,-0.5014516413825065,-0.4363280515925706,-0.5014516413825065,-0.3060808720126988,-0.5014516413825065,-0.5014516413825065,-0.5014516413825065,1.5825032318954426,114625,0.0005583424209378,35.4,21.1,28.1,10.714285714285714,49.32857142857143,0.046,8.799999999999999,1028.9142857142856,0.3971428571428572,1.0
1051,2020-02-16,48,2.1666681803040153,-0.484042891344514,-0.484042891344514,-0.484042891344514,-0.484042891344514,-0.36879458388153447,-0.484042891344514,-0.484042891344514,-0.484042891344514,1.5904266429891174,114625,0.0004187568157033,51.85714285714285,33.6,42.371428571428574,32.27142857142857,71.54285714285713,0.145,8.27142857142857,1019.9428571428572,0.6342857142857143,0.0
1052,2020-02-23,35,2.5187104714564534,-0.44447831849231534,-0.44447831849231534,-0.44447831849231534,-0.44447831849231534,-0.44447831849231534,-0.44447831849231534,-0.44447831849231534,-0.44447831849231534,1.037116076482069,114625,0.0003053435114503,43.471428571428575,26.457142857142856,34.8,22.714285714285715,63.05714285714286,0.0518571428571428,10.028571428571428,1027.3428571428572,0.8771428571428571,0.0
1053,2020-03-01,28,2.6467344287134003,-0.42406242228004754,-0.42406242228004754,-0.42406242228004754,-0.42406242228004754,-0.42406242228004754,-0.42406242228004754,-0.42406242228004754,-0.42406242228004754,0.74576494952698,114625,0.0002442748091603,50.9,37.01428571428572,43.5,34.22857142857143,71.51428571428572,0.2027142857142857,7.6,1021.8,0.1128571428571428,0.0
1054,2020-03-08,22,2.627732721018641,-0.427770442956523,-0.427770442956523,-0.427770442956523,-0.427770442956523,-0.427770442956523,-0.427770442956523,-0.427770442956523,-0.427770442956523,0.7944308226335428,114625,0.0001919302071973,50.08571428571429,31.557142857142857,40.18571428571429,24.385714285714283,55.92857142857143,0.0014285714285714,9.657142857142857,1022.0714285714286,0.3428571428571428,0.0
1055,2020-03-15,45,2.7000170434639896,-0.4348342055016912,-0.4348342055016912,-0.4348342055016912,-0.4348342055016912,-0.23258573782648598,-0.4348342055016912,-0.4348342055016912,-0.4348342055016912,0.5764081328743349,114625,0.0003925845147219,51.54285714285714,34.84285714285714,43.1,25.5,53.642857142857146,0.0922857142857142,14.0,1015.8714285714286,0.5800000000000001,0.0
1056,2020-03-22,50,2.590094391533871,-0.47964710954330947,-0.47964710954330947,-0.47964710954330947,-0.28778826572598565,-0.28778826572598565,-0.47964710954330947,-0.47964710954330947,-0.47964710954330947,0.863364797177957,114625,0.0004362050163576,57.81428571428571,38.22857142857144,48.08571428571429,29.857142857142858,53.58571428571429,0.0,8.985714285714286,1013.6714285714286,0.8242857142857142,0.0
1057,2020-03-29,36,2.3801326460751535,-0.47163918793194287,-0.47163918793194287,-0.47163918793194287,-0.36195565585474687,-0.47163918793194287,-0.47163918793194287,-0.47163918793194287,-0.47163918793194287,1.2832973253031934,110814,0.0003248686989008,62.35714285714285,40.41428571428571,51.81428571428571,28.67142857142857,44.885714285714286,0.0334285714285714,7.6,1018.3,0.2028571428571428,0.0
1058,2020-04-05,77,1.225488316221084,-0.46141867776745266,-0.46141867776745266,-0.46141867776745266,-0.46141867776745266,-0.41180376617955455,-0.46141867776745266,-0.46141867776745266,-0.46141867776745266,2.4162461943306393,109290,0.0007045475340836,60.471428571428575,39.58571428571429,49.871428571428574,25.785714285714285,43.614285714285714,0.0,8.971428571428572,1019.5,0.2942857142857143,0.0
1059,2020-04-12,38,1.8079761657213573,-0.4739354997522005,-0.4739354997522005,-0.4739354997522005,-0.4739354997522005,-0.4739354997522005,-0.4739354997522005,-0.4739354997522005,-0.4739354997522005,1.9835078322962465,109290,0.0003476987830542,59.457142857142856,40.02857142857143,49.91428571428571,31.071428571428573,51.62857142857143,0.0,9.328571428571427,1019.3,0.5328571428571428,0.0
1060,2020-04-19,92,2.355081607838648,-0.4601883601523795,-0.4601883601523795,-0.4601883601523795,-0.4601883601523795,-0.4601883601523795,-0.4601883601523795,-0.4601883601523795,-0.4601883601523795,1.326425273380388,109290,0.0008417970537103,66.22857142857143,45.55714285714286,55.67142857142857,37.57142857142857,55.34285714285714,0.156,8.542857142857143,1014.9428571428572,0.7699999999999999,0.0
1061,2020-04-26,50,2.500302299097477,-0.48359756402296883,-0.48359756402296883,-0.3807044652946776,-0.48359756402296883,-0.2778113665663864,-0.48359756402296883,-0.48359756402296883,-0.48359756402296883,1.0597989169014,109290,0.0004574983987556,56.72857142857144,43.18571428571429,50.34285714285714,32.31428571428571,52.05714285714286,0.0401428571428571,12.37142857142857,1013.6857142857144,0.4314285714285714,0.0
1062,2020-05-03,54,1.8461743204397314,-0.5086398637946199,-0.5086398637946199,-0.32025472905587177,-0.5086398637946199,-0.4144472964252458,-0.5086398637946199,-0.5086398637946199,-0.5086398637946199,1.9403668878091054,109290,0.000494098270656,72.9,53.3,63.1,48.471428571428575,61.98571428571428,0.0,7.8,1014.8857142857142,0.24,0.0
