주차,기간,기사 갯수,오염,환경 오염,생물 멸종,산성비,수질 오염,기후 위기,온난화 가속화,오존층 파괴,유해 물질 누출,이산화탄소,주간 뉴스 수,뉴스 비율
1173,20220620 - 20220626,240,68,0,0,3,1,5,0,0,0,46,98534,0.002435707471532669
1174,20220627 - 20220703,144,52,0,0,2,0,2,0,0,0,44,98824,0.0014571359184003885
1175,20220704 - 20220710,199,63,0,0,0,0,4,0,0,0,35,99211,0.0020058259668786728
1176,20220711 - 20220717,186,97,0,0,1,3,0,0,0,0,38,99211,0.001874792109745895
1177,20220718 - 20220724,261,70,0,0,1,1,11,0,0,0,36,99211,0.0026307566701273045
1178,20220725 - 20220731,208,58,0,0,0,0,7,0,0,0,66,99211,0.002096541714124442
1179,20220801 - 20220807,168,23,0,0,0,0,4,0,0,0,35,99211,0.0016933606152543569
1180,20220808 - 20220814,191,44,0,0,0,0,4,0,0,0,39,99211,0.0019251897471046558
1181,20220815 - 20220821,183,44,0,0,0,0,3,0,0,0,27,99211,0.0018445535273306387
1182,20220822 - 20220828,196,57,0,0,2,0,7,0,0,0,43,99211,0.0019755873844634164
1183,20220829 - 20220904,249,62,0,1,1,0,6,0,0,0,53,99211,0.002509802340466279
1184,20220905 - 20220911,185,78,0,0,0,1,6,0,0,0,45,99211,0.0018647125822741429
1185,20220912 - 20220918,290,78,0,0,1,0,4,0,0,0,50,99211,0.002923062966808116
1186,20220919 - 20220925,297,42,0,0,1,0,10,0,0,0,51,99211,0.0029936196591103807
1187,20220926 - 20221002,211,67,0,0,1,1,3,0,0,0,46,99255,0.0021258374892952495
1188,20221003 - 20221009,184,50,0,0,2,0,5,0,0,0,33,99366,0.0018517400318016223
1189,20221010 - 20221016,186,34,0,0,0,0,11,0,0,0,44,99366,0.0018718676408429442
1190,20221017 - 20221023,209,44,0,0,0,0,4,0,0,0,29,99366,0.002103335144818147
1191,20221024 - 20221030,220,65,0,0,3,0,4,0,0,0,74,99366,0.0022140369945454178
1192,20221031 - 20221106,185,54,0,0,0,3,6,0,0,0,51,99366,0.0018618038363222833
1193,20221107 - 20221113,259,68,0,0,0,0,11,0,0,0,72,99366,0.0026065253708511967
1194,20221114 - 20221120,238,63,0,0,0,0,5,0,0,0,46,99366,0.0023951854759173157
1195,20221121 - 20221127,195,41,0,0,0,0,9,0,0,0,54,99366,0.0019624418815288934
1196,20221128 - 20221204,233,48,0,0,1,0,7,0,0,0,43,99366,0.002344866453314011
1197,20221205 - 20221211,172,43,0,0,1,0,4,0,0,1,37,99366,0.0017309743775536905
1198,20221212 - 20221218,216,71,0,0,2,1,7,0,0,0,56,99366,0.002173781776462774
1199,20221219 - 20221225,139,34,0,0,0,0,6,0,0,0,34,99366,0.0013988688283718778
1200,20221226 - 20230101,194,33,0,0,1,0,3,0,0,0,51,99324,0.0019532036567194233
1201,20230102 - 20230108,62,14,0,0,0,0,0,0,0,0,8,99083,0.00062573801762159
1202,20230109 - 20230115,52,12,0,0,1,0,4,0,0,0,12,99083,0.0005248125309084303
1203,20230116 - 20230122,50,18,0,0,0,0,2,0,0,0,13,99083,0.0005046274335657984
1204,20230123 - 20230129,41,27,0,0,0,0,1,0,0,0,7,99083,0.00041379449552395465
1205,20230130 - 20230205,82,53,0,0,0,0,1,0,0,0,10,99083,0.0008275889910479093
1206,20230206 - 20230212,61,24,0,0,5,1,3,0,0,0,9,99083,0.000615645468950274
1207,20230213 - 20230219,152,41,0,0,1,1,3,0,0,0,19,99083,0.001534067398040027
1208,20230220 - 20230226,130,36,0,0,0,1,1,0,0,0,35,99083,0.0013120313272710759
1209,20230227 - 20230305,151,51,0,0,1,0,0,0,0,0,29,99083,0.001523974849368711
1210,20230306 - 20230312,173,37,0,0,0,0,2,0,0,0,29,99083,0.0017460109201376623
1211,20230313 - 20230319,167,51,0,0,0,0,7,0,0,0,25,99083,0.0016854556281097667
1212,20230320 - 20230326,290,79,0,0,1,1,5,0,0,0,62,99083,0.0029268391146816306
1213,20230327 - 20230402,217,57,0,0,1,2,10,0,0,0,30,100020,0.0021695660867826435
1214,20230403 - 20230409,179,39,0,0,3,1,7,0,0,0,20,102363,0.0017486787218037767
1215,20230410 - 20230416,239,64,0,0,1,0,4,0,0,0,48,102363,0.0023348280140285064
1216,20230417 - 20230423,337,118,0,0,0,1,7,0,0,0,62,102363,0.0032922051913288983
1217,20230424 - 20230430,275,63,0,0,0,0,3,0,0,0,38,102363,0.002686517589363344
1218,20230501 - 20230507,146,44,0,0,0,0,2,1,0,0,22,102363,0.0014262966110801755
1219,20230508 - 20230514,199,28,1,0,4,0,10,0,0,0,22,102363,0.00194406181921202
1220,20230515 - 20230521,236,65,0,0,0,0,5,0,0,0,26,102363,0.00230552054941727
1221,20230522 - 20230528,276,65,0,0,7,0,2,0,0,0,36,102363,0.002696286744233756
1222,20230529 - 20230604,218,86,0,0,0,0,5,0,0,0,33,102363,0.002129675761749851
1223,20230605 - 20230611,274,91,0,0,1,2,10,0,0,0,38,102363,0.002676748434492932
1224,20230612 - 20230618,215,83,0,0,0,2,4,0,0,0,36,102363,0.0021003682971386145
1225,20230619 - 20230625,232,65,0,0,2,1,8,0,0,0,36,102363,0.002266443929935621
1226,20230626 - 20230702,244,48,0,0,2,0,7,0,0,0,45,102750,0.0023746958637469585
1227,20230703 - 20230709,221,43,0,0,0,0,6,0,0,0,34,103717,0.0021307982297983936
1228,20230710 - 20230716,228,53,0,0,1,0,13,0,0,0,39,103717,0.0021982895764435916
1229,20230717 - 20230723,195,33,0,0,0,0,7,0,0,0,21,103717,0.0018801160851162296
1230,20230724 - 20230730,218,69,0,0,1,0,9,0,0,0,48,103717,0.0021018733669504516
1231,20230731 - 20230806,210,59,0,0,0,1,6,0,0,0,33,103717,0.0020247403993559395
1232,20230807 - 20230813,147,51,0,0,0,0,6,0,0,0,26,103717,0.0014173182795491578
1233,20230814 - 20230820,259,25,0,0,0,1,17,0,0,0,20,103717,0.002497179825872326
1234,20230821 - 20230827,224,112,1,0,0,0,3,0,0,0,34,103717,0.0021597230926463356
1235,20230828 - 20230903,290,31,0,0,0,0,12,0,0,0,70,103717,0.0027960700753010596
1236,20230904 - 20230910,268,75,1,0,0,1,7,0,0,0,56,103717,0.002583954414416152
1237,20230911 - 20230917,274,78,0,0,0,0,6,0,0,0,30,103717,0.0026418041401120355
1238,20230918 - 20230924,345,99,1,0,3,0,10,0,0,0,28,103717,0.0033263592275133294
1239,20230925 - 20231001,111,24,0,0,0,0,4,0,0,0,15,103930,0.0010680265563359954
1240,20231002 - 20231008,204,59,0,0,1,0,8,0,0,0,47,105214,0.0019389054688539549
1241,20231009 - 20231015,218,58,0,0,0,1,6,0,0,0,20,105214,0.0020719676088733438
1242,20231016 - 20231022,241,43,0,0,1,2,8,0,0,0,19,105214,0.0022905696960480544
1243,20231023 - 20231029,251,60,0,0,1,0,11,0,0,0,39,105214,0.0023856140817761894
1244,20231030 - 20231105,215,48,0,0,0,0,19,0,0,0,24,105214,0.0020434542931549032
1245,20231106 - 20231112,241,42,0,0,0,0,8,0,0,1,36,105214,0.0022905696960480544
1246,20231113 - 20231119,262,37,0,0,0,1,2,0,0,0,49,105214,0.002490162906077138
1247,20231120 - 20231126,283,53,0,0,1,0,2,0,0,0,38,105214,0.0026897561161062216
1248,20231127 - 20231203,247,48,0,0,1,0,7,0,0,0,44,105214,0.0023475963274849354
1249,20231204 - 20231210,254,67,0,0,0,0,4,0,0,0,32,105214,0.00241412739749463
1250,20231211 - 20231217,234,58,0,0,0,0,8,0,0,0,47,105214,0.00222403862603836
1251,20231218 - 20231224,193,52,0,0,0,2,1,0,0,0,32,105214,0.0018343566445530063
1252,20231225 - 20231231,147,32,0,0,1,0,4,0,0,0,33,105214,0.001397152470203585
1253,20240101 - 20240107,147,24,0,0,0,0,3,1,0,0,25,105752,0.0013900446327256221
1254,20240108 - 20240114,203,81,0,0,0,0,6,0,0,0,40,105752,0.001919585445192526
1255,20240115 - 20240121,273,152,0,0,0,2,9,0,0,0,30,105752,0.0025815114607761554
1256,20240122 - 20240128,190,112,0,0,1,0,5,0,0,0,19,105752,0.001796656328012709
1257,20240129 - 20240204,180,82,0,1,1,2,0,0,0,0,30,105752,0.001702095468643619
1258,20240205 - 20240211,113,46,0,0,0,0,2,1,0,0,32,105752,0.0010685377108707163
1259,20240212 - 20240218,174,98,0,0,0,1,5,0,0,0,24,105752,0.001645358953022165
1260,20240219 - 20240225,167,49,0,0,0,0,4,0,0,0,28,105752,0.0015791663514638022
1261,20240226 - 20240303,150,43,0,0,1,1,3,0,0,0,20,105752,0.0014184128905363493
1262,20240304 - 20240310,195,48,1,0,0,0,2,0,0,0,35,105752,0.001843936757697254
1263,20240311 - 20240317,184,84,0,0,0,1,4,0,0,0,35,105752,0.001739919812391255
1264,20240318 - 20240324,242,84,0,0,1,0,2,0,0,0,24,105752,0.0022883727967319767
1265,20240325 - 20240331,252,56,0,0,0,1,11,0,0,0,40,105752,0.0023829336561010665
1266,20240401 - 20240407,186,44,0,0,0,4,4,0,0,0,19,102093,0.0018218682965531426
1267,20240408 - 20240414,188,41,0,0,0,1,4,0,0,0,11,102093,0.0018414582782365098
1268,20240415 - 20240421,286,53,0,0,0,1,9,0,0,0,56,102093,0.002801367380721499
1269,20240422 - 20240428,343,120,1,0,0,0,2,0,0,0,30,102093,0.0033596818586974623
1270,20240429 - 20240505,180,36,0,0,0,0,2,0,0,0,23,102093,0.0017630983515030414
1271,20240506 - 20240512,190,55,0,0,0,1,5,0,0,0,46,102093,0.001861048259919877
1272,20240513 - 20240519,169,26,0,0,1,2,7,0,0,0,15,102093,0.0016553534522445222
1273,20240520 - 20240526,246,45,0,0,1,0,4,0,0,0,37,102093,0.0024095677470541564
1274,20240527 - 20240602,306,50,0,0,0,0,7,0,0,0,50,102093,0.00299726719755517
1275,20240603 - 20240609,380,72,0,0,4,0,6,0,0,0,58,102093,0.003722096519839754
1276,20240610 - 20240616,250,63,0,0,0,1,5,0,1,0,59,102093,0.0024487477104208908
1277,20240617 - 20240623,247,92,0,0,0,2,1,0,0,0,26,102093,0.00241936273789584
1278,20240624 - 20240630,267,96,0,0,1,3,7,0,0,0,50,102093,0.002615262554729511
1279,20240701 - 20240707,234,39,0,0,0,0,3,0,0,0,31,108833,0.0021500831549254363
1280,20240708 - 20240714,235,63,0,0,1,0,10,1,0,0,18,108833,0.0021592715444763997
1281,20240715 - 20240721,266,60,0,0,0,1,5,0,0,0,42,108833,0.002444111620556265
1282,20240722 - 20240728,299,44,1,0,0,0,4,0,0,0,42,108833,0.0027473284757380573
1283,20240729 - 20240804,308,47,0,0,0,1,4,0,0,0,20,108833,0.002830023981696728
1284,20240805 - 20240811,279,59,0,0,1,1,11,0,0,0,34,108833,0.0025635606847187894
1285,20240812 - 20240818,199,27,0,0,0,1,8,0,0,0,25,108833,0.0018284895206417172
1286,20240819 - 20240825,281,61,0,0,1,1,1,0,0,0,54,108833,0.002581937463820716
1287,20240826 - 20240901,380,46,0,0,0,0,14,0,0,0,18,108833,0.0034915880293660932
1288,20240902 - 20240908,328,69,0,0,1,1,6,0,0,0,27,108833,0.0030137917727159963
1289,20240909 - 20240915,232,43,0,0,0,0,7,0,0,0,44,108833,0.0021317063758235096
1290,20240916 - 20240922,133,20,0,0,1,0,5,0,0,0,19,108833,0.0012220558102781325
1291,20240923 - 20240929,316,62,0,0,0,0,9,0,0,2,27,108833,0.002903531098104435
1292,20240930 - 20241006,138,29,0,0,0,5,3,0,0,0,17,110586,0.0012478975638869295
1293,20241007 - 20241013,263,59,0,0,1,1,4,0,0,0,35,110879,0.0023719550140242967
1294,20241014 - 20241020,252,81,0,0,1,0,5,0,0,0,22,110879,0.0022727477700917216
1295,20241021 - 20241027,278,53,0,0,0,1,8,0,0,0,72,110879,0.0025072376193868992
1296,20241028 - 20241103,155,52,0,0,0,0,6,1,0,0,25,110879,0.001397920255413559
1297,20241104 - 20241110,0,0,0,0,0,0,0,0,0,0,0,110879,0.0
